Date,Close
5/15/2015,10.98
5/19/2015,11.02
5/20/2015,10.9
5/21/2015,10.76
5/22/2015,10.76
5/25/2015,10.76
5/26/2015,10.72
5/27/2015,10.78
5/28/2015,10.78
5/29/2015,10.74
6/01/2015,10.7
6/02/2015,10.78
6/03/2015,10.6
6/04/2015,10.74
6/05/2015,10.7
6/08/2015,10.58
6/09/2015,10.6
6/10/2015,10.72
6/11/2015,10.54
6/12/2015,10.76
6/15/2015,10.56
6/16/2015,10.66
6/17/2015,10.58
6/18/2015,10.58
6/19/2015,10.64
6/23/2015,10.64
6/24/2015,10.6
6/25/2015,10.52
6/26/2015,10.62
6/29/2015,10.46
6/30/2015,10.46
7/02/2015,10.7
7/03/2015,10.54
7/06/2015,10.58
7/07/2015,10.76
7/08/2015,10.68
7/09/2015,10.7
7/10/2015,10.98
7/13/2015,10.8
7/14/2015,10.64
7/15/2015,10.62
7/16/2015,10.66
7/17/2015,10.66
7/20/2015,10.64
7/21/2015,10.64
7/22/2015,10.72
7/23/2015,10.66
7/24/2015,10.48
7/27/2015,10.02
7/28/2015,9.88
7/29/2015,9.96
7/30/2015,9.98
7/31/2015,10.1
8/04/2015,9.9
8/05/2015,10.08
8/06/2015,10.16
8/07/2015,10.1
8/10/2015,10.34
8/11/2015,10.38
8/12/2015,10.46
8/13/2015,10.42
8/14/2015,10.56
8/17/2015,10.58
8/18/2015,10.54
8/19/2015,10.5
8/20/2015,10.4
8/21/2015,10.2
8/24/2015,10
8/25/2015,10.16
8/26/2015,10.2
8/27/2015,10.16
8/28/2015,10.16
8/31/2015,10.44
9/01/2015,10.34
9/02/2015,10.3
9/03/2015,10.16
9/04/2015,10.16
9/08/2015,10.32
9/09/2015,10.34
9/10/2015,10.23
9/11/2015,10.24
9/14/2015,10.24
9/15/2015,10.24
9/16/2015,10.29
9/17/2015,10.26
9/18/2015,10.26
9/21/2015,10.28
9/22/2015,10.26
9/23/2015,10.28
9/24/2015,10.22
9/25/2015,9.98
9/28/2015,9.9
9/29/2015,9.86
9/30/2015,9.9
10/01/2015,10
10/02/2015,9.88
10/05/2015,10.04
10/06/2015,10.12
10/07/2015,10.12
10/08/2015,10.44
10/09/2015,10.52
10/13/2015,10.56
10/14/2015,10.44
10/15/2015,10.4
10/16/2015,10.26
10/19/2015,10.42
10/20/2015,10.5
10/21/2015,10.52
10/22/2015,10.54
10/23/2015,10.6
10/26/2015,10.5
10/27/2015,10.44
10/28/2015,10.34
10/29/2015,10.34
10/30/2015,10.16
11/02/2015,10.3
11/03/2015,10.38
11/04/2015,10.42
11/05/2015,10.32
11/06/2015,10.36
11/09/2015,10.2
11/10/2015,10.14
11/11/2015,10.14
11/12/2015,10.16
11/13/2015,10.24
11/16/2015,10.2
11/18/2015,10.34
11/19/2015,10.36
11/23/2015,10.4
11/24/2015,10.36
11/25/2015,10.4
11/26/2015,10.38
11/27/2015,10.46
11/30/2015,10.86
12/01/2015,10.86
12/02/2015,10.6
12/03/2015,10.72
12/04/2015,10.86
12/07/2015,10.74
12/09/2015,10.8
12/10/2015,10.68
12/11/2015,10.5
12/14/2015,10.58
12/15/2015,10.18
12/16/2015,10.46
12/17/2015,10.38
12/18/2015,10.4
12/21/2015,10.3
12/22/2015,10.18
12/23/2015,10.14
12/24/2015,10.18
12/29/2015,10.22
12/30/2015,10.26
12/31/2015,10.26
1/04/2016,10.28
1/05/2016,10.3
1/07/2016,10.24
1/08/2016,10.24
1/11/2016,10.18
1/12/2016,10.12
1/13/2016,10.06
1/14/2016,10.06
1/15/2016,10.02
1/18/2016,9.9
1/19/2016,10.06
1/20/2016,9.98
1/21/2016,10.02
1/22/2016,9.98
1/25/2016,9.98
1/26/2016,10.12
1/27/2016,10.08
1/28/2016,10.14
1/29/2016,10.14
2/01/2016,10.1
2/02/2016,10.14
2/03/2016,10.1
2/04/2016,10.04
2/05/2016,10.06
2/08/2016,9.98
2/09/2016,9.92
2/10/2016,9.82
2/11/2016,9.9
2/12/2016,9.88
2/16/2016,9.94
2/17/2016,10.02
2/18/2016,10.04
2/19/2016,10.1
2/22/2016,10.1
2/23/2016,10.04
2/24/2016,9.98
2/25/2016,9.96
2/26/2016,9.86
2/29/2016,9.84
3/01/2016,9.78
3/02/2016,9.66
3/03/2016,9.72
3/04/2016,9.68
3/07/2016,9.78
3/08/2016,9.7
3/09/2016,9.56
3/10/2016,9.54
3/11/2016,9.5
3/14/2016,9.28
3/15/2016,9.14
3/16/2016,9.34
3/17/2016,9.44
3/18/2016,9.52
3/21/2016,9.26
3/22/2016,9.2
3/23/2016,9.28
3/24/2016,9.18
3/28/2016,9.14
3/29/2016,9.14
3/30/2016,9.2
3/31/2016,9.12
4/01/2016,9.16
4/04/2016,9.04
4/06/2016,9.14
4/07/2016,9.1
4/08/2016,9.14
4/11/2016,9.06
4/12/2016,9.06
4/13/2016,9.22
4/14/2016,9.26
4/15/2016,9.16
4/18/2016,9.12
4/19/2016,9.32
4/20/2016,9.14
4/21/2016,9.04
4/22/2016,9.04
4/25/2016,9.32
4/26/2016,9.3
4/27/2016,9.26
4/28/2016,9.16
4/29/2016,9.24
5/02/2016,9.1
5/03/2016,9.02
5/04/2016,8.94
5/05/2016,8.88
5/06/2016,8.86
5/09/2016,8.62
5/10/2016,8.76
5/11/2016,8.66
5/12/2016,8.64
5/13/2016,8.66
5/16/2016,8.72
5/17/2016,8.74
5/18/2016,8.58
5/19/2016,8.62
5/20/2016,8.68
5/24/2016,8.64
5/25/2016,8.54
5/26/2016,8.58
5/27/2016,8.54
5/30/2016,8.56
5/31/2016,8.6
6/01/2016,8.6
6/02/2016,8.6
6/03/2016,8.54
6/06/2016,8.62
6/07/2016,8.52
6/08/2016,8.56
6/09/2016,8.5
6/10/2016,8.38
6/13/2016,8.28
6/14/2016,8.26
6/15/2016,8.3
6/16/2016,8.3
6/17/2016,8.32
6/20/2016,8.2
6/21/2016,8.14
6/22/2016,8.08
6/23/2016,8
6/24/2016,8.02
6/27/2016,8.06
6/28/2016,8.06
6/29/2016,8.04
6/30/2016,8.06
7/04/2016,7.98
7/05/2016,8
7/06/2016,8
7/07/2016,8
7/08/2016,8.1
7/11/2016,8
7/12/2016,8.18
7/13/2016,8.3
7/14/2016,8.42
7/15/2016,8.4
7/18/2016,8.58
7/19/2016,8.46
7/20/2016,8.16
7/21/2016,8.24
7/22/2016,8.26
7/25/2016,8.3
7/26/2016,8.08
7/27/2016,8.04
7/28/2016,8.04
7/29/2016,8.02
8/02/2016,8.06
8/03/2016,8.02
8/04/2016,8.08
8/05/2016,8.12
8/08/2016,8.04
8/09/2016,8.02
8/10/2016,8.04
8/11/2016,8.08
8/12/2016,8.06
8/15/2016,8.04
8/16/2016,8
8/17/2016,8
8/18/2016,8.04
8/19/2016,8.08
8/22/2016,8.1
8/23/2016,8.1
8/24/2016,8.12
8/25/2016,8.1
8/26/2016,8.02
8/29/2016,8
8/30/2016,7.98
8/31/2016,7.84
9/01/2016,7.94
9/02/2016,8.02
9/06/2016,8.04
9/07/2016,8.02
9/08/2016,8.08
9/09/2016,8.1
9/12/2016,8.04
9/13/2016,8.04
9/14/2016,8.02
9/15/2016,8.06
9/16/2016,8.1
9/19/2016,8.08
9/20/2016,8.06
9/21/2016,8.06
9/22/2016,8.06
9/23/2016,8.14
9/26/2016,8.08
9/27/2016,7.92
9/28/2016,7.94
9/29/2016,7.98
9/30/2016,7.84
10/03/2016,7.6
10/04/2016,7.42
10/05/2016,7.44
10/06/2016,7.7
10/07/2016,8
10/11/2016,7.98
10/12/2016,8.02
10/13/2016,8.04
10/14/2016,8.1
10/17/2016,7.96
10/18/2016,7.88
10/19/2016,7.64
10/20/2016,7.6
10/21/2016,7.58
10/24/2016,7.48
10/25/2016,7.56
10/26/2016,7.48
10/27/2016,7.36
10/28/2016,7.44
10/31/2016,7.44
11/01/2016,7.44
11/02/2016,7.46
11/03/2016,7.44
11/04/2016,7.42
11/07/2016,7.5
11/08/2016,7.44
11/09/2016,7.5
11/10/2016,7.48
11/11/2016,7.46
11/14/2016,7.5
11/15/2016,7.5
11/16/2016,7.38
11/17/2016,7.38
11/18/2016,7.3
11/21/2016,7.2
11/22/2016,7.1
11/23/2016,7.28
11/24/2016,7.42
11/25/2016,7.32
11/28/2016,7.42
11/29/2016,7.42
11/30/2016,7.22
12/01/2016,7.3
12/02/2016,7.32
12/05/2016,7.42
12/06/2016,7.54
12/07/2016,7.56
12/08/2016,7.62
12/09/2016,7.86
12/12/2016,7.78
12/13/2016,7.78
12/14/2016,7.8
12/15/2016,7.8
12/16/2016,7.8
12/19/2016,7.74
12/20/2016,7.7
12/21/2016,7.74
12/22/2016,7.74
12/23/2016,7.66
12/28/2016,7.7
12/29/2016,7.72
12/30/2016,7.6
1/03/2017,7.8
1/04/2017,7.8
1/05/2017,8
1/06/2017,8.02
1/09/2017,8.04
1/10/2017,8.44
1/11/2017,8.62
1/12/2017,8.66
1/13/2017,8.58
1/16/2017,8.58
1/17/2017,8.42
1/18/2017,8.12
1/19/2017,8.32
1/20/2017,8.52
1/23/2017,8.88
1/24/2017,9.08
1/25/2017,8.94
1/26/2017,8.72
1/27/2017,8.72
1/30/2017,8.36
1/31/2017,8.4
2/01/2017,8.58
2/02/2017,8.8
2/03/2017,8.9
2/06/2017,8.96
2/07/2017,8.76
2/08/2017,9
2/09/2017,9.06
2/10/2017,9.12
2/13/2017,9.28
2/14/2017,9.34
2/15/2017,9.18
2/16/2017,8.96
2/17/2017,8.96
2/21/2017,8.74
2/22/2017,8.68
2/23/2017,8.62
2/24/2017,8.56
2/27/2017,8.4
2/28/2017,8.74
3/01/2017,8.64
3/02/2017,8.42
3/03/2017,8.44
3/06/2017,8.38
3/07/2017,8.42
3/08/2017,8.58
3/09/2017,8.66
3/10/2017,8.66
3/13/2017,8.54
3/14/2017,8.48
3/15/2017,8.4
3/16/2017,8.42
3/17/2017,8.42
3/20/2017,8.38
3/21/2017,8.32
3/22/2017,8.32
3/23/2017,8.36
3/24/2017,8.34
3/27/2017,8.36
3/28/2017,8.24
3/29/2017,8.3
3/30/2017,8.22
3/31/2017,8.12
4/03/2017,8
4/04/2017,8
4/05/2017,7.82
4/06/2017,7.96
4/07/2017,8
4/10/2017,8.02
4/11/2017,8.36
4/12/2017,8.32
4/13/2017,8.34
4/17/2017,8.4
4/18/2017,8.2
4/19/2017,8.28
4/20/2017,8.34
4/21/2017,8.26
4/24/2017,8.08
4/25/2017,8.06
4/26/2017,8.02
4/27/2017,7.82
4/28/2017,7.84
5/01/2017,7.96
5/02/2017,8.14
5/03/2017,8.04
5/04/2017,7.86
5/05/2017,7.8
5/08/2017,7.86
5/09/2017,7.8
5/10/2017,7.8
5/11/2017,7.8
5/12/2017,7.78
5/15/2017,7.74
5/16/2017,7.72
5/17/2017,7.68
5/18/2017,7.73
5/19/2017,7.77
5/23/2017,7.74
5/24/2017,7.68
5/25/2017,7.64
5/26/2017,7.6
5/29/2017,7.74
5/30/2017,7.62
5/31/2017,7.52
6/01/2017,7.48
6/02/2017,7.52
6/05/2017,7.52
6/06/2017,7.5
6/07/2017,7.62
6/08/2017,7.7
6/09/2017,7.62
6/12/2017,7.64
6/13/2017,7.66
6/14/2017,7.76
6/15/2017,7.76
6/16/2017,7.76
6/19/2017,7.86
6/20/2017,7.72
6/21/2017,7.74
6/22/2017,7.84
6/23/2017,7.94
6/26/2017,8.04
6/27/2017,7.98
6/28/2017,8.02
6/29/2017,7.88
6/30/2017,7.8
7/04/2017,7.58
7/05/2017,7.68
7/06/2017,7.64
7/07/2017,7.42
7/10/2017,7.34
7/11/2017,7.28
7/12/2017,7.44
7/13/2017,7.46
7/14/2017,7.46
7/17/2017,7.6
7/18/2017,7.56
7/19/2017,7.58
7/20/2017,7.7
7/21/2017,7.7
7/24/2017,7.7
7/25/2017,7.6
7/26/2017,7.52
7/27/2017,7.57
7/28/2017,7.64
7/31/2017,7.64
8/01/2017,7.62
8/02/2017,7.56
8/03/2017,7.4
8/04/2017,7.3
8/08/2017,7.32
8/09/2017,7.32
8/10/2017,7.22
8/11/2017,7.2
8/14/2017,7.26
8/15/2017,7.28
8/16/2017,7.24
8/17/2017,7.24
8/18/2017,7.24
8/21/2017,7.24
8/22/2017,7.3
8/23/2017,7.2
8/24/2017,7.22
8/25/2017,7.24
8/28/2017,7.48
8/29/2017,7.46
8/30/2017,7.44
8/31/2017,7.48
9/01/2017,7.43
9/05/2017,7.32
9/06/2017,7.32
9/07/2017,7.32
9/08/2017,7.18
9/11/2017,7.36
9/12/2017,7.34
9/13/2017,7.24
9/14/2017,7.34
9/15/2017,7.32
9/18/2017,7.24
9/19/2017,7.24
9/20/2017,7.34
9/21/2017,7.26
9/22/2017,7.5
9/25/2017,6.98
9/26/2017,7.02
9/27/2017,7
9/28/2017,7.08
9/29/2017,7.06
10/02/2017,7.12
10/03/2017,7.22
10/04/2017,7.2
10/05/2017,7.3
10/06/2017,7.3
10/10/2017,7.3
10/11/2017,7.26
10/12/2017,7.14
10/13/2017,7.16
10/16/2017,7.1
10/17/2017,7.1
10/18/2017,7.1
10/19/2017,6.98
10/20/2017,7.02
10/23/2017,7.02
10/24/2017,7.1
10/25/2017,7.08
10/26/2017,7.04
10/27/2017,7.18
10/30/2017,7.04
10/31/2017,7.02
11/01/2017,7.32
11/02/2017,7.28
11/03/2017,7.4
11/06/2017,7.44
11/07/2017,7.48
11/08/2017,7.44
11/09/2017,8.06
11/10/2017,8.06
11/13/2017,7.88
11/14/2017,7.96
11/15/2017,7.86
11/16/2017,8.06
11/17/2017,8.46
11/20/2017,8.42
11/21/2017,8.9
11/22/2017,9
11/23/2017,8.8
11/24/2017,8.86
11/27/2017,8.56
11/28/2017,8.16
11/29/2017,8.36
11/30/2017,8.36
12/01/2017,8.34
12/04/2017,8.88
12/05/2017,9.06
12/06/2017,8.92
12/07/2017,9
12/08/2017,8.98
12/11/2017,9.06
12/12/2017,9.04
12/13/2017,9.16
12/14/2017,9.16
12/15/2017,9.24
12/18/2017,9.16
12/19/2017,9.26
12/20/2017,9.1
12/21/2017,8.92
12/22/2017,8.4
12/27/2017,8.22
12/28/2017,8.44
12/29/2017,8.46
1/02/2018,8.76
1/03/2018,8.78
1/04/2018,8.76
1/05/2018,8.8
1/08/2018,8.78
1/09/2018,8.56
1/10/2018,8.6
1/11/2018,8.56
1/12/2018,8.42
1/15/2018,8.42
1/16/2018,8.42
1/17/2018,8.34
1/18/2018,8.36
1/19/2018,8.44
1/22/2018,8.4
1/23/2018,8.38
1/24/2018,8.3
1/25/2018,8.18
1/26/2018,8.22
1/29/2018,8.06
1/30/2018,7.82
1/31/2018,7.8
2/01/2018,7.8
2/02/2018,7.74
2/05/2018,7.74
2/06/2018,7.7
2/07/2018,7.74
2/08/2018,7.72
2/09/2018,7.78
2/12/2018,7.7
2/13/2018,7.8
2/14/2018,7.84
2/15/2018,7.94
2/16/2018,8.02
2/20/2018,8.1
2/21/2018,8.14
2/22/2018,8.18
2/23/2018,8.02
2/26/2018,8.04
2/27/2018,8
2/28/2018,8
3/01/2018,7.94
3/02/2018,8.1
3/05/2018,8.06
3/06/2018,8.08
3/07/2018,8.02
3/08/2018,8.02
3/09/2018,7.98
3/12/2018,7.98
3/13/2018,8.02
3/14/2018,7.98
3/15/2018,7.94
3/16/2018,7.78
3/19/2018,7.6
3/20/2018,7.76
3/21/2018,7.8
3/22/2018,7.7
3/23/2018,7.7
3/26/2018,7.82
3/27/2018,7.74
3/28/2018,7.68
3/29/2018,7.72
4/02/2018,7.58
4/03/2018,7.68
4/04/2018,7.52
4/05/2018,7.7
4/06/2018,7.6
4/09/2018,7.78
4/10/2018,7.76
4/11/2018,7.7
4/12/2018,7.64
4/13/2018,7.7
4/16/2018,7.88
4/17/2018,7.82
4/18/2018,7.9
4/19/2018,7.9
4/20/2018,7.78
4/23/2018,7.74
4/24/2018,7.6
4/25/2018,7.64
4/26/2018,7.64
4/27/2018,7.72
4/30/2018,7.76
5/01/2018,7.92
5/02/2018,8.08
5/03/2018,7.96
5/04/2018,7.84
5/07/2018,7.76
5/08/2018,7.8
5/09/2018,7.76
5/10/2018,7.74
5/11/2018,7.76
5/14/2018,7.8
5/15/2018,7.76
5/16/2018,7.92
5/17/2018,8.28
5/18/2018,8.48
5/22/2018,8.12
5/23/2018,8.22
5/24/2018,8.24
5/25/2018,8.24
5/28/2018,8.22
5/29/2018,8.24
5/30/2018,8.24
5/31/2018,8.22
6/01/2018,8.24
6/04/2018,8.32
6/05/2018,8.64
6/06/2018,8.84
6/07/2018,8.9
6/08/2018,8.92
6/11/2018,8.76
6/12/2018,8.44
6/13/2018,8.36
6/14/2018,8.32
6/15/2018,8.28
6/18/2018,8.22
6/19/2018,8.18
6/20/2018,8.28
6/21/2018,8.24
6/22/2018,8.28
6/25/2018,8.2
6/26/2018,8.14
6/27/2018,8.32
6/28/2018,8.12
6/29/2018,8.14
7/03/2018,8.2
7/04/2018,8.26
7/05/2018,8.3
7/06/2018,8.28
7/09/2018,8.38
7/10/2018,8.36
7/11/2018,8.34
7/12/2018,8.4
7/13/2018,8.5
7/16/2018,8.4
7/17/2018,8.22
7/18/2018,8.3
7/19/2018,8.26
7/20/2018,8.2
7/23/2018,8.18
7/24/2018,8.1
7/25/2018,8.1
7/26/2018,8.76
7/27/2018,8.98
7/30/2018,8.86
7/31/2018,8.84
8/01/2018,8.94
8/02/2018,8.86
8/03/2018,9.02
8/07/2018,9.18
8/08/2018,9.2
8/09/2018,9.16
8/10/2018,9.04
8/13/2018,9.12
8/14/2018,9.2
8/15/2018,9.08
8/16/2018,9.2
8/17/2018,9.3
8/20/2018,9.52
8/21/2018,9.3
8/22/2018,9.2
8/23/2018,9.4
8/24/2018,9.4
8/27/2018,9.3
8/28/2018,9.34
8/29/2018,9.6
8/30/2018,9.48
8/31/2018,9.46
9/04/2018,9.36
9/05/2018,9.26
9/06/2018,8.9
9/07/2018,9.24
9/10/2018,9.38
9/11/2018,9.4
9/12/2018,9.38
9/13/2018,9.32
9/14/2018,9.38
9/17/2018,9.48
9/18/2018,9.6
9/19/2018,9.5
9/20/2018,9.32
9/21/2018,9.36
9/24/2018,9.38
9/25/2018,9.38
9/26/2018,9.52
9/27/2018,9.46
9/28/2018,9.24
10/01/2018,9.34
10/02/2018,9.22
10/03/2018,9.18
10/04/2018,9.24
10/05/2018,9.42
10/09/2018,9.52
10/10/2018,9.48
10/11/2018,9.48
10/12/2018,9.66
10/15/2018,9.94
10/16/2018,9.84
10/17/2018,9.72
10/18/2018,9.62
10/19/2018,9.46
10/22/2018,9.38
10/23/2018,9.16
10/24/2018,9.14
10/25/2018,9.1
10/26/2018,8.98
10/29/2018,8.9
10/30/2018,9.12
10/31/2018,9.08
11/01/2018,9.3
11/02/2018,9.42
11/05/2018,9.82
11/06/2018,10.06
11/07/2018,10.02
11/08/2018,9.88
11/09/2018,9.96
11/12/2018,9.62
11/13/2018,9.6
11/14/2018,9.5
11/15/2018,9.8
11/16/2018,9.96
11/19/2018,9.96
11/20/2018,9.82
11/21/2018,10.02
11/22/2018,9.96
11/23/2018,9.76
11/26/2018,9.58
11/27/2018,9.7
11/28/2018,9.44
11/29/2018,9.64
11/30/2018,9.64
12/03/2018,9.7
12/04/2018,9.52
12/05/2018,9.48
12/06/2018,9.54
12/07/2018,9.32
12/10/2018,9.32
12/11/2018,9.24
12/12/2018,9.2
12/13/2018,9.36
12/14/2018,9.22
12/17/2018,9.02
12/18/2018,8.88
12/19/2018,8.78
12/20/2018,8.7
12/21/2018,8.72
12/24/2018,8.58
12/27/2018,8.64
12/28/2018,8.84
12/31/2018,8.96
1/02/2019,8.84
1/03/2019,8.88
1/04/2019,8.96
1/07/2019,9.1
1/08/2019,9.14
1/09/2019,9.18
1/10/2019,9.32
1/11/2019,9.24
1/14/2019,9.3
1/15/2019,9.44
1/16/2019,9.54
1/17/2019,9.58
1/18/2019,9.88
1/21/2019,9.76
1/22/2019,9.74
1/23/2019,9.62
1/24/2019,9.78
1/25/2019,9.78
1/28/2019,9.48
1/29/2019,9.72
1/30/2019,9.44
1/31/2019,9.56
2/01/2019,9.4
2/04/2019,9.32
2/05/2019,9.78
2/06/2019,9.78
2/07/2019,9.58
2/08/2019,9.64
2/11/2019,9.76
2/12/2019,9.74
2/13/2019,9.68
2/14/2019,9.74
2/15/2019,9.88
2/19/2019,9.88
2/20/2019,9.86
2/21/2019,10.12
2/22/2019,10
2/25/2019,10.1
2/26/2019,9.74
2/27/2019,9.48
2/28/2019,9.52
3/01/2019,9.52
3/04/2019,9.38
3/05/2019,9.48
3/06/2019,9.36
3/07/2019,9.34
3/08/2019,9.3
3/11/2019,9.36
3/12/2019,9.48
3/13/2019,9.46
3/14/2019,9.46
3/15/2019,9.48
3/18/2019,9.58
3/19/2019,9.62
3/20/2019,9.64
3/21/2019,9.28
3/22/2019,8.98
3/25/2019,8.92
3/26/2019,8.8
3/27/2019,8.82
3/28/2019,8.88
3/29/2019,8.92
4/01/2019,9.04
4/02/2019,9.06
4/03/2019,9
4/04/2019,9.02
4/05/2019,8.88
4/08/2019,8.78
4/09/2019,8.8
4/10/2019,8.76
4/11/2019,8.7
4/12/2019,8.68
4/15/2019,8.68
4/16/2019,8.46
4/17/2019,8.5
4/18/2019,8.62
4/22/2019,8.68
4/23/2019,8.66
4/24/2019,8.56
4/25/2019,8.64
4/26/2019,8.58
4/29/2019,8.58
4/30/2019,8.68
5/01/2019,8.78
5/02/2019,8.48
5/03/2019,8.44
5/06/2019,8.36
5/07/2019,8.22
5/08/2019,8.38
5/09/2019,8.36
5/10/2019,8.28
5/13/2019,8.24
5/14/2019,8.34
5/15/2019,8.34
5/16/2019,8.36
5/17/2019,8.48
5/21/2019,8.52
5/22/2019,8.68
5/23/2019,8.58
5/24/2019,8.64
5/27/2019,8.6
5/28/2019,8.6
5/29/2019,8.66
5/30/2019,8.62
5/31/2019,8.7
6/03/2019,8.74
6/04/2019,8.7
6/05/2019,8.68
6/06/2019,8.66
6/07/2019,8.7
6/10/2019,8.62
6/11/2019,8.7
6/12/2019,8.64
6/13/2019,8.58
6/14/2019,8.64
6/17/2019,8.62
6/18/2019,8.66
6/19/2019,8.66
6/20/2019,8.7
6/21/2019,8.4
6/24/2019,8.28
6/25/2019,8.16
6/26/2019,8.14
6/27/2019,8.04
6/28/2019,8.4
7/02/2019,8.38
7/03/2019,8.54
7/04/2019,8.56
7/05/2019,8.56
7/08/2019,8.78
7/09/2019,8.8
7/10/2019,8.72
7/11/2019,8.38
7/12/2019,8.96
7/15/2019,8.94
7/16/2019,8.86
7/17/2019,8.76
7/18/2019,8.74
7/19/2019,8.68
7/22/2019,8.52
7/23/2019,8.48
7/24/2019,8.52
7/25/2019,8.64
7/26/2019,8.62
7/29/2019,8.62
7/30/2019,8.6
7/31/2019,8.66
8/01/2019,8.5
8/02/2019,8.46
8/06/2019,8.24
8/07/2019,8.34
8/08/2019,8.36
8/09/2019,8.4
8/12/2019,8.38
8/13/2019,8.44
8/14/2019,8.38
8/15/2019,8.38
8/16/2019,8.38
8/19/2019,8.4
8/20/2019,8.5
8/21/2019,8.48
8/22/2019,8.68
8/23/2019,8.48
8/26/2019,8.42
8/27/2019,8.4
8/28/2019,8.42
8/29/2019,8.38
8/30/2019,8.5
9/03/2019,8.56
9/04/2019,8.52
9/05/2019,8.56
9/06/2019,8.56
9/09/2019,8.52
9/10/2019,8.48
9/11/2019,8.48
9/12/2019,8.44
9/13/2019,8.46
9/16/2019,8.4
9/17/2019,8.42
9/18/2019,8.38
9/19/2019,8.36
9/20/2019,8.44
9/23/2019,8.36
9/24/2019,8.34
9/25/2019,8.36
9/26/2019,8.38
9/27/2019,8.38
9/30/2019,8.5
10/01/2019,8.58
10/02/2019,8.5
10/03/2019,8.48
10/04/2019,8.38
10/07/2019,8.5
10/08/2019,8.48
10/09/2019,8.48
10/10/2019,8.48
10/11/2019,8.42
10/15/2019,8.54
10/16/2019,8.56
10/17/2019,8.44
10/18/2019,8.34
10/21/2019,8.22
10/22/2019,8.18
10/23/2019,8.14
10/24/2019,8.1
10/25/2019,8.12
10/28/2019,8
10/29/2019,7.9
10/30/2019,7.82
10/31/2019,7.68
11/01/2019,7.96
11/04/2019,7.98
11/05/2019,7.98
11/06/2019,8.28
11/07/2019,8.26
11/08/2019,8.28
11/11/2019,8.26
11/12/2019,8.32
11/13/2019,8.36
11/14/2019,8.36
11/15/2019,8.42
11/18/2019,8.4
11/19/2019,8.44
11/20/2019,8.64
11/21/2019,8.62
11/22/2019,8.58
11/25/2019,8.7
11/26/2019,8.42
11/27/2019,8.46
11/28/2019,8.44
11/29/2019,8.46
12/02/2019,8.28
12/03/2019,8.26
12/04/2019,8.3
12/05/2019,8.28
12/06/2019,8.32
12/09/2019,8.34
12/10/2019,8.46
12/11/2019,8.74
12/12/2019,8.56
12/13/2019,8.5
12/16/2019,8.34
12/17/2019,8.28
12/18/2019,8.24
12/19/2019,8.28
12/20/2019,8.22
12/23/2019,8.14
12/24/2019,8.18
12/27/2019,8.28
12/30/2019,8.18
12/31/2019,8.16
1/02/2020,8.24
1/03/2020,8.18
1/06/2020,8.1
1/07/2020,8.04
1/08/2020,8.04
1/09/2020,8.08
1/10/2020,7.96
1/13/2020,8.1
1/14/2020,8.16
1/15/2020,8
1/16/2020,8.12
1/17/2020,8.04
1/20/2020,7.96
1/21/2020,8.02
1/22/2020,7.96
1/23/2020,8.04
1/24/2020,8.08
1/27/2020,8
1/28/2020,7.94
1/29/2020,7.92
1/30/2020,7.8
1/31/2020,7.7
2/03/2020,7.92
2/04/2020,7.96
2/05/2020,8
2/06/2020,8
2/07/2020,8.04
2/10/2020,7.94
2/11/2020,8.08
