Date,Close
6/21/2017,3.39
6/22/2017,3.43
6/23/2017,3.4
6/26/2017,3.33
6/27/2017,3.39
6/28/2017,3.38
6/29/2017,3.33
6/30/2017,3.29
7/03/2017,3.4
7/05/2017,3.29
7/06/2017,3.25
7/07/2017,3.35
7/10/2017,3.49
7/11/2017,3.63
7/12/2017,3.6
7/13/2017,3.6
7/14/2017,3.61
7/17/2017,3.61
7/18/2017,3.62
7/19/2017,3.53
7/20/2017,3.6
7/21/2017,3.6
7/24/2017,3.8
7/25/2017,4.05
7/26/2017,3.9
7/27/2017,3.85
7/28/2017,3.93
7/31/2017,4.07
8/01/2017,4.12
8/02/2017,4.08
8/03/2017,4.35
8/04/2017,4.35
8/07/2017,4.43
8/08/2017,4.4
8/09/2017,4.4
8/10/2017,4.53
8/11/2017,4.4
8/14/2017,4.3
8/15/2017,4.17
8/16/2017,4.1
8/17/2017,4.13
8/18/2017,4.25
8/21/2017,4.11
8/22/2017,4.2
8/23/2017,4.18
8/24/2017,4.33
8/25/2017,4.41
8/28/2017,4.45
8/29/2017,4.56
8/30/2017,4.82
8/31/2017,5.05
9/01/2017,5.25
9/05/2017,5.06
9/06/2017,5.22
9/07/2017,5.5
9/08/2017,5.7
9/11/2017,6.65
9/12/2017,5.95
9/13/2017,6.35
9/14/2017,6.65
9/15/2017,7.04
9/18/2017,7.12
9/19/2017,7.07
9/20/2017,7
9/21/2017,6.65
9/22/2017,6.26
9/25/2017,5.85
9/26/2017,6.17
9/27/2017,6.2
9/28/2017,6.3
9/29/2017,6.6
10/02/2017,6.65
10/03/2017,6.63
10/04/2017,6.8
10/05/2017,6.7
10/06/2017,6.85
10/09/2017,6.9
10/10/2017,7
10/11/2017,7
10/12/2017,6.75
10/13/2017,6.68
10/16/2017,6.77
10/17/2017,6.73
10/18/2017,7.1
10/19/2017,7.95
10/20/2017,7.95
10/23/2017,8.6
10/24/2017,7.87
10/25/2017,8.15
10/26/2017,8.2
10/27/2017,8.15
10/30/2017,7.9
10/31/2017,7.93
11/01/2017,7.9
11/02/2017,8.02
11/03/2017,7.7
11/06/2017,7.4
11/07/2017,7.65
11/08/2017,8.52
11/09/2017,8.66
11/10/2017,9.92
11/13/2017,9.47
11/14/2017,8.95
11/15/2017,7.87
11/16/2017,8.39
11/17/2017,9.18
11/20/2017,9.57
11/21/2017,9.5
11/22/2017,9.65
11/24/2017,9.66
11/27/2017,10.36
11/28/2017,10.74
11/29/2017,10.15
11/30/2017,10.22
12/01/2017,10.45
12/04/2017,9.95
12/05/2017,9.44
12/06/2017,9.04
12/07/2017,9.39
12/08/2017,9.42
12/11/2017,9.4
12/12/2017,9.36
12/13/2017,9.08
12/14/2017,8.88
12/15/2017,8.24
12/18/2017,9.12
12/19/2017,9.04
12/20/2017,8.77
12/21/2017,8.62
12/22/2017,8.46
12/26/2017,8.4
12/27/2017,8.37
12/28/2017,8.65
12/29/2017,8.89
1/02/2018,9.14
1/03/2018,8.91
1/04/2018,8.92
1/05/2018,9.72
1/08/2018,10.02
1/09/2018,9.9
1/10/2018,9.52
1/11/2018,8.93
1/12/2018,9.08
1/16/2018,8.87
1/17/2018,8.7
1/18/2018,7.4
1/19/2018,7.74
1/22/2018,7.46
1/23/2018,7.43
1/24/2018,7.37
1/25/2018,7.48
1/26/2018,7.42
1/29/2018,7.06
1/30/2018,6.91
1/31/2018,6.8
2/01/2018,6.7
2/02/2018,6.31
2/05/2018,6.24
2/06/2018,6.96
2/07/2018,7.02
2/08/2018,7.04
2/09/2018,6.84
2/12/2018,6.66
2/13/2018,7.05
2/14/2018,7.58
2/15/2018,7.81
2/16/2018,7.5
2/20/2018,6.99
2/21/2018,7
2/22/2018,6.95
2/23/2018,7.15
2/26/2018,6.65
2/27/2018,6.54
2/28/2018,6.27
3/01/2018,6.43
3/02/2018,6.18
3/05/2018,6.15
3/06/2018,6.19
3/07/2018,6.28
3/08/2018,6.25
3/09/2018,6.35
3/12/2018,6.57
3/13/2018,6.59
3/14/2018,6.67
3/15/2018,6.54
3/16/2018,6.53
3/19/2018,6.16
3/20/2018,6.09
3/21/2018,6.23
3/22/2018,6.16
3/23/2018,6.06
3/26/2018,5.84
3/27/2018,5.19
3/28/2018,5
3/29/2018,5.42
4/02/2018,5.12
4/03/2018,4.99
4/04/2018,4.96
4/05/2018,5.19
4/06/2018,5.36
4/09/2018,5.3
4/10/2018,5.64
4/11/2018,5.7
4/12/2018,5.53
4/13/2018,5.35
4/16/2018,5.23
4/17/2018,5.3
4/18/2018,5.56
4/19/2018,5.67
4/20/2018,5.59
4/23/2018,5.38
4/24/2018,5.41
4/25/2018,5.19
4/26/2018,5.18
4/27/2018,5.11
4/30/2018,5.11
5/01/2018,5.1
5/02/2018,5.12
5/03/2018,4.98
5/04/2018,5.27
5/07/2018,5.35
5/08/2018,5.08
5/09/2018,5.06
5/10/2018,5.42
5/11/2018,5.47
5/14/2018,5.48
5/15/2018,6
5/16/2018,6.72
5/17/2018,6.6
5/18/2018,6.45
5/21/2018,6.26
5/22/2018,6.08
5/23/2018,5.83
5/24/2018,5.65
5/25/2018,5.54
5/29/2018,5.28
5/30/2018,5.5
5/31/2018,5.32
6/01/2018,5.43
6/04/2018,5.39
6/05/2018,5.63
6/06/2018,5.59
6/07/2018,5.8
6/08/2018,5.66
6/11/2018,5.51
6/12/2018,5.36
6/13/2018,5.29
6/14/2018,5.19
6/15/2018,5.18
6/18/2018,5.53
6/19/2018,5.37
6/20/2018,5.3
6/21/2018,5.45
6/22/2018,5.71
6/25/2018,5.42
6/26/2018,5.33
6/27/2018,5.31
6/28/2018,5.25
6/29/2018,5.39
7/02/2018,5.29
7/03/2018,5.34
7/05/2018,5.22
7/06/2018,5.21
7/09/2018,5.22
7/10/2018,5.23
7/11/2018,5.14
7/12/2018,5.15
7/13/2018,5.17
7/16/2018,5.09
7/17/2018,5.05
7/18/2018,4.99
7/19/2018,4.83
7/20/2018,4.63
7/23/2018,4.55
7/24/2018,4.51
7/25/2018,4.29
7/26/2018,4.28
7/27/2018,4.04
7/30/2018,3.64
7/31/2018,3.84
8/01/2018,3.74
8/02/2018,3.91
8/03/2018,3.95
8/06/2018,4.01
8/07/2018,3.87
8/08/2018,3.73
8/09/2018,3.78
8/10/2018,3.74
8/13/2018,3.56
8/14/2018,4.2
8/15/2018,3.91
8/16/2018,3.83
8/17/2018,4.02
8/20/2018,4.21
8/21/2018,4.17
8/22/2018,4.14
8/23/2018,4.1
8/24/2018,4.18
8/27/2018,4.78
8/28/2018,4.94
8/29/2018,4.65
8/30/2018,4.75
8/31/2018,4.77
9/04/2018,4.42
9/05/2018,4
9/06/2018,3.93
9/07/2018,4.07
9/10/2018,4.05
9/11/2018,4.02
9/12/2018,3.92
9/13/2018,3.86
9/14/2018,4.17
9/17/2018,4.01
9/18/2018,3.97
9/19/2018,4.19
9/20/2018,4.52
9/21/2018,4.93
9/24/2018,5.04
9/25/2018,4.75
9/26/2018,4.77
9/27/2018,4.78
9/28/2018,4.8
10/01/2018,4.74
10/02/2018,4.48
10/03/2018,4.46
10/04/2018,4.27
10/05/2018,4.18
10/08/2018,4.29
10/09/2018,4.15
10/10/2018,4.09
10/11/2018,4.03
10/12/2018,4.04
10/15/2018,4.05
10/16/2018,4.08
10/17/2018,4.12
10/18/2018,3.96
10/19/2018,3.89
10/22/2018,3.93
10/23/2018,3.86
10/24/2018,3.9
10/25/2018,3.74
10/26/2018,3.61
10/29/2018,3.4
10/30/2018,3.18
10/31/2018,3.22
11/01/2018,3.71
11/02/2018,4.15
11/05/2018,4.33
11/06/2018,4.43
11/07/2018,4.36
11/08/2018,4.02
11/09/2018,4.29
11/12/2018,4.08
11/13/2018,3.95
11/14/2018,3.91
11/15/2018,4.03
11/16/2018,4.07
11/19/2018,3.98
11/20/2018,3.81
11/21/2018,3.86
11/23/2018,3.81
11/26/2018,3.83
11/27/2018,3.66
11/28/2018,3.99
11/29/2018,3.81
11/30/2018,3.81
12/03/2018,3.93
12/04/2018,3.76
12/06/2018,3.52
12/07/2018,3.64
12/10/2018,3.71
12/11/2018,3.59
12/12/2018,3.65
12/13/2018,3.59
12/14/2018,3.51
12/17/2018,3.29
12/18/2018,3.2
12/19/2018,3.05
12/20/2018,3.01
12/21/2018,2.91
12/24/2018,2.8
12/26/2018,2.77
12/27/2018,2.89
12/28/2018,2.95
12/31/2018,3.17
1/02/2019,3.24
1/03/2019,3.15
1/04/2019,3.39
1/07/2019,3.37
1/08/2019,3.3
1/09/2019,3.42
1/10/2019,3.33
1/11/2019,3.35
1/14/2019,3.34
1/15/2019,3.37
1/16/2019,3.32
1/17/2019,3.32
1/18/2019,3.25
1/22/2019,3.06
1/23/2019,3.03
1/24/2019,3.09
1/25/2019,3.15
1/28/2019,3.08
1/29/2019,3.18
1/30/2019,3.24
1/31/2019,3.23
2/01/2019,3.22
2/04/2019,3.15
2/05/2019,3.13
2/06/2019,3.12
2/07/2019,3.02
2/08/2019,3.06
2/11/2019,3.04
2/12/2019,3.03
2/13/2019,3.04
2/14/2019,3.03
2/15/2019,3.13
2/19/2019,3.16
2/20/2019,3.49
2/21/2019,3.66
2/22/2019,3.77
2/25/2019,3.76
2/26/2019,3.61
2/27/2019,3.64
2/28/2019,3.7
3/01/2019,3.73
3/04/2019,3.7
3/05/2019,3.91
3/06/2019,3.95
3/07/2019,4.18
3/08/2019,4.1
3/11/2019,4.34
3/12/2019,4.27
3/13/2019,4.56
3/14/2019,4.46
3/15/2019,4.41
3/18/2019,4.37
3/19/2019,4.27
3/20/2019,4.28
3/21/2019,4.27
3/22/2019,4.18
3/25/2019,3.95
3/26/2019,3.95
3/27/2019,3.93
3/28/2019,3.87
3/29/2019,3.78
4/01/2019,4.21
4/02/2019,4.37
4/03/2019,4.21
4/04/2019,4.27
4/05/2019,4.8
4/08/2019,4.56
4/09/2019,4.63
4/10/2019,4.65
4/11/2019,4.54
4/12/2019,4.59
4/15/2019,4.51
4/16/2019,4.27
4/17/2019,4.07
4/18/2019,4.01
4/22/2019,3.96
4/23/2019,3.92
4/24/2019,3.82
4/25/2019,3.72
4/26/2019,3.92
4/29/2019,3.76
4/30/2019,3.7
5/01/2019,3.62
5/02/2019,3.73
5/03/2019,3.91
5/06/2019,3.78
5/07/2019,3.7
5/08/2019,3.63
5/09/2019,3.57
5/10/2019,3.64
5/13/2019,3.57
5/14/2019,3.55
5/15/2019,3.61
5/16/2019,3.78
5/17/2019,3.67
5/20/2019,3.78
5/21/2019,4.24
5/22/2019,3.96
5/23/2019,3.77
5/24/2019,3.92
5/28/2019,4.02
5/29/2019,4.22
5/30/2019,4.15
5/31/2019,4.03
6/03/2019,3.93
6/04/2019,3.97
6/05/2019,3.83
6/06/2019,3.83
6/07/2019,3.81
6/10/2019,3.89
6/11/2019,3.92
6/12/2019,3.82
6/13/2019,3.81
6/14/2019,3.81
6/17/2019,3.81
6/18/2019,3.91
6/19/2019,3.82
6/20/2019,3.89
6/21/2019,3.85
6/24/2019,3.74
6/25/2019,3.77
6/26/2019,3.81
6/27/2019,3.84
6/28/2019,4.05
7/01/2019,3.99
7/02/2019,4.2
7/03/2019,4.19
7/05/2019,4.12
7/08/2019,4.07
7/09/2019,4
7/10/2019,4.09
7/11/2019,3.99
7/12/2019,3.94
7/15/2019,3.95
7/16/2019,4.03
7/17/2019,4.01
7/18/2019,3.95
7/19/2019,3.96
7/22/2019,3.88
7/23/2019,3.93
7/24/2019,3.95
7/25/2019,3.84
7/26/2019,3.82
7/29/2019,3.79
7/30/2019,3.73
7/31/2019,3.69
8/01/2019,3.64
8/02/2019,3.7
8/05/2019,3.61
8/06/2019,3.5
8/07/2019,3.53
8/08/2019,3.66
8/09/2019,3.56
8/12/2019,3.6
8/13/2019,3.57
8/14/2019,3.43
8/15/2019,3.42
8/16/2019,3.49
8/19/2019,3.55
8/20/2019,3.55
8/21/2019,3.5
8/22/2019,3.45
8/23/2019,3.28
8/26/2019,3.33
8/27/2019,3.19
8/28/2019,3.27
8/29/2019,3.29
8/30/2019,3.2
9/03/2019,3.13
9/04/2019,3.18
9/05/2019,3.21
9/06/2019,3.18
9/09/2019,3.16
9/10/2019,3.24
9/11/2019,3.52
9/12/2019,3.49
9/13/2019,3.61
9/16/2019,3.33
9/17/2019,3.24
9/18/2019,3.19
9/19/2019,3.22
9/20/2019,3.03
9/23/2019,3.18
9/24/2019,3.12
9/25/2019,3.07
9/26/2019,3.03
9/27/2019,3.11
9/30/2019,3.05
10/01/2019,3.03
10/02/2019,3.01
10/03/2019,3.04
10/04/2019,3.08
10/07/2019,3.09
10/08/2019,3.1
10/09/2019,3.04
10/10/2019,3.05
10/11/2019,3.06
10/14/2019,3.07
10/15/2019,3.05
10/16/2019,2.99
10/17/2019,2.99
10/18/2019,3.03
10/21/2019,3
10/22/2019,2.99
10/23/2019,3.09
10/24/2019,3.18
10/25/2019,3.12
10/28/2019,3.16
10/29/2019,3.14
10/30/2019,3.05
10/31/2019,2.99
11/01/2019,3.06
11/04/2019,3.05
11/05/2019,3.11
11/06/2019,3.05
11/07/2019,3.02
11/08/2019,2.99
11/11/2019,2.95
11/12/2019,2.93
11/13/2019,2.88
11/14/2019,2.95
11/15/2019,2.97
11/18/2019,2.91
11/19/2019,2.88
11/20/2019,2.89
11/21/2019,2.8
11/22/2019,2.82
11/25/2019,2.88
11/26/2019,2.86
11/27/2019,2.87
11/29/2019,2.9
12/02/2019,2.87
12/03/2019,2.88
12/04/2019,2.91
12/05/2019,2.94
12/06/2019,2.98
12/09/2019,3.03
12/10/2019,3.14
12/11/2019,3.23
12/12/2019,3.13
12/13/2019,3.07
12/16/2019,3.13
12/17/2019,3.16
12/18/2019,3.17
12/19/2019,3.23
12/20/2019,3.26
12/23/2019,3.18
12/24/2019,3.22
12/26/2019,3.21
12/27/2019,3.17
12/30/2019,3.17
12/31/2019,3.17
1/02/2020,3.3
1/03/2020,3.52
1/06/2020,3.63
1/07/2020,3.63
1/08/2020,3.51
1/09/2020,3.73
1/10/2020,3.95
1/13/2020,4
1/14/2020,4.15
1/15/2020,4.33
1/16/2020,4.16
1/17/2020,4.14
1/21/2020,4.35
1/22/2020,4.32
1/23/2020,4.18
1/24/2020,3.97
1/27/2020,3.7
